stop_id,stop_name,lat,lon,borough,in_lcc,degree,degree_rank,degree_percentile,betweenness,betweenness_rank,betweenness_percentile,closeness,closeness_rank,closeness_percentile
490012863W,Stormont Road,51.572590,-0.162470,,true,2,10,36,0.000756,7988,59,0.022083,9259,51
490012865S,Story Street,51.540010,-0.116810,,true,2,10,36,0.001115,6128,69,0.023149,5699,70
490012867L,Upper Woburn Place / Euston Road,51.527160,-0.130780,,true,4,8,93,0.020333,350,98,0.025135,1460,92
490012867M,Upper Woburn Place,51.526810,-0.130110,,true,4,8,93,0.003222,2395,88,0.024728,2047,89
490012871A,St Patrick's Church,51.420260,0.065600,,true,3,9,80,0.000353,11849,39,0.023674,4236,78
490012872E,St Paul New Beckenham Church,51.416460,-0.030910,,true,2,10,36,0.000366,11646,40,0.021339,11893,38
490012872W,St Paul New Beckenham Church,51.416550,-0.032250,,true,2,10,36,0.000363,11705,40,0.021350,11851,38
490012873A,St Paul's Cathedral,51.513190,-0.097630,,true,3,9,80,0.005153,1427,93,0.024251,2930,85
490012873B,St Paul's Cathedral,51.513290,-0.099640,,true,2,10,36,0.000449,10575,46,0.024015,3389,82
490012875E,Newington Green Road / Essex Road,51.546780,-0.087730,,true,2,10,36,0.001126,6081,69,0.022114,9142,52
490012875W,St Paul's Road / Ramsey Walk,51.546640,-0.087530,,true,2,10,36,0.000541,9620,50,0.022487,7819,59
490012877S,St Paul's Church,51.454850,-0.099880,,true,2,10,36,0.000458,10466,46,0.021613,10967,42
490012878Z,Chelsfield Road / Paul's Cray Hill,51.385310,0.114200,,true,2,10,36,0.000390,11331,41,0.019268,16097,16
490012881N,St Paul's Way,51.516590,-0.029570,,true,2,10,36,0.002349,3293,83,0.022719,7047,63
490012881S,St Paul's Way,51.517780,-0.029960,,true,2,10,36,0.000346,11950,38,0.022369,8220,57
490012882N,Kings Church,51.403540,0.103510,,true,2,10,36,0.000103,16555,15,0.021198,12341,35
490012883W,St Peter & St Paul Church,51.560670,0.081900,,true,2,10,36,0.001501,4928,75,0.022526,7688,60
490012884E,St Peter and St Paul School,51.403870,0.089710,,true,2,10,36,0.000072,17263,11,0.022000,9553,50
490012884S,St Peter and St Paul School,51.403710,0.089710,,true,2,10,36,0.000056,17619,9,0.021773,10392,45
490012885N,Oakhurst Gardens,51.585970,0.006400,,true,2,10,36,0.000460,10457,46,0.022523,7695,60
490012886S,St Peters Church,51.431450,-0.114760,,true,3,9,80,0.001587,4736,76,0.023194,5564,71
490012886W,St Peters Church,51.432150,-0.116140,,true,4,8,93,0.000767,7914,59,0.022806,6745,65
490012887N,St Peter's Church,51.589930,0.233280,,true,4,8,93,0.001603,4691,76,0.014259,18906,1
490012888N,Farnsworth Drive,51.618970,-0.289490,,true,3,9,80,0.000160,15301,21,0.020240,14657,23
490012889E,St Peter's Church,51.502650,-0.260780,,true,2,10,36,0.001002,6632,66,0.023316,5161,73
490012889W,St Peter's Church,51.502530,-0.261590,,true,2,10,36,0.001332,5380,73,0.023176,5612,71
490012894E,Neave Crescent,51.596570,0.213350,,true,2,10,36,0.000590,9213,53,0.015107,18670,3
490012895E,Charlbury Crescent,51.605330,0.211010,,true,3,9,80,0.000452,10549,46,0.014659,18810,2
490012895W,Charlbury Crescent,51.604880,0.210080,,true,4,8,93,0.001627,4621,76,0.015069,18685,2
490012896N,Royal Docks Medical Centre / Cyprus Stn,51.509490,0.063250,,true,2,10,36,0.000122,16122,17,0.023637,4319,77
490012897N,Stansfeld Road / Royal Albert Dlr Stn,51.510350,0.047280,,true,3,9,80,0.032696,241,99,0.024407,2580,87
490012897S,Stansfeld Road / Royal Albert Dlr Stn,51.510250,0.047460,,true,3,9,80,0.012340,482,98,0.024461,2473,87
490012899N,St Raphael's Church,51.403230,-0.308020,,false,,,,,,,,,
490012899S,St Raphael's Church,51.402570,-0.307900,,false,,,,,,,,,
490012902R,Stratford Library,51.543030,0.003990,,true,4,8,93,0.004795,1555,92,0.023015,6079,68
490012903K,Stratford Broadway,51.540570,0.002520,,true,4,8,93,0.001621,4643,76,0.023001,6117,68
490012903Z,Stratford Broadway,51.540370,0.002680,,true,3,9,80,0.000715,8265,58,0.022994,6138,68
490012904A,Stratford Bus Station,51.541240,-0.001850,,true,3,9,80,0.000270,13119,32,0.022625,7383,61
490012904B,Stratford Bus Station,51.541000,-0.001910,,true,3,9,80,0.001064,6346,67,0.022926,6373,67
490012904C,Stratford Bus Station,51.541020,-0.001830,,true,5,7,98,0.001364,5286,73,0.022896,6465,66
490012904D,Stratford Bus Station,51.540520,-0.001840,,true,2,10,36,0.000089,16918,12,0.022722,7036,63
490012904N,Stratford Bus Station,51.541440,-0.002380,,true,6,6,99,0.004168,1797,91,0.023166,5645,71
490012904Q,Stratford Bus Station,51.541120,-0.001640,,true,4,8,93,0.001503,4923,75,0.022939,6323,67
490012904T,Stratford Bus Station,51.540940,-0.002460,,true,4,8,93,0.001108,6168,68,0.022972,6200,68
490012904Z,Stratford Bus Station,51.540750,-0.002600,,false,,,,,,,,,
490012910E,Strathearn Road,51.426660,-0.200790,,true,2,10,36,0.001025,6525,67,0.020880,13227,31
490012910W,Strathearn Road,51.426340,-0.200890,,true,2,10,36,0.000834,7498,62,0.020582,13970,27
490012911E1,Stratheden Road,51.476960,0.020720,,true,2,10,36,0.000139,15754,19,0.022932,6356,67
490012911W,Stratheden Road,51.476930,0.020060,,true,2,10,36,0.000032,18127,6,0.023964,3507,82
490012912S,Stratton Road,51.606170,0.243490,,true,2,10,36,0.000198,14506,25,0.013881,18975,1
490012915N,Strawberry Lane,51.373990,-0.162610,,true,2,10,36,0.000477,10274,47,0.024719,2064,89
490012915S,Strawberry Lane,51.373410,-0.163340,,true,3,9,80,0.001405,5174,74,0.025155,1437,93
490012916N,Strawberry Vale,51.600050,-0.173430,,true,2,10,36,0.001941,3970,80,0.024632,2192,89
490012916S,Strawberry Vale,51.600650,-0.173450,,true,2,10,36,0.000996,6653,66,0.024105,3202,83
490012917C,Strawberry Vale,51.439220,-0.333680,,true,2,10,36,0.008097,819,96,0.024404,2590,87
490012917D,Strawberry Vale,51.439060,-0.333900,,true,2,10,36,0.003189,2432,88,0.024202,3022,84
490012920E,Streatham Cemetery,51.431750,-0.176450,,true,3,9,80,0.001657,4566,77,0.020342,14456,24
490012920W,Streatham Cemetery,51.431870,-0.177140,,true,2,10,36,0.001022,6532,67,0.020228,14687,23
490012922SC,Greyhound Lane / Streatham High Road,51.421630,-0.129640,,true,2,10,36,0.000959,6818,65,0.022057,9353,51
490012922SD,Greyhound Lane / Streatham High Road,51.421280,-0.130080,,true,2,10,36,0.001806,4225,79,0.022167,8959,53
490012924N,Streatham Common / Greyhound Lane,51.421160,-0.128820,,true,3,9,80,0.009745,619,97,0.022941,6313,67
490012924S,Streatham Common / Greyhound Lane,51.421110,-0.128490,,true,2,10,36,0.001059,6370,67,0.022015,9508,50
490012926E,Bournevale Road,51.429260,-0.129990,,false,,,,,,,,,
490012926Z,Bournevale Road,51.429270,-0.129700,,true,2,10,36,0.000921,7023,64,0.021995,9568,50
490012929S4,Streatham Station,51.424970,-0.130740,,true,3,9,80,0.011338,518,97,0.023064,5956,69
490012929S5,Streatham United Reformed Church,51.424010,-0.129980,,true,3,9,80,0.001073,6318,68,0.022066,9317,51
490012929S6,Streatham United Reformed Church,51.423680,-0.129850,,true,4,8,93,0.002536,3043,85,0.022363,8246,57
490012930S,Streatham Park Cemetery,51.408480,-0.142210,,true,3,9,80,0.001968,3920,80,0.022207,8804,54
490012931E,Streatham Place,51.446090,-0.126260,,true,3,9,80,0.000927,6991,64,0.021618,10952,42
490012931W,Streatham Place,51.445960,-0.126870,,true,3,9,80,0.000904,7120,63,0.021784,10349,46
490012933SX,Streatham / St Leonard's Church,51.429640,-0.132290,,true,5,7,98,0.002714,2858,86,0.021998,9562,50
490012936N,Stretton Road,51.383270,-0.088100,,true,2,10,36,0.000444,10646,45,0.024370,2671,86
490012936S,Stretton Road,51.383760,-0.087560,,true,2,10,36,0.000414,10984,43,0.024239,2955,85
490012939N,Stroud Road,51.437370,-0.197380,,true,2,10,36,0.000480,10243,47,0.019905,15239,20
490012940N,St Rule Street,51.469190,-0.141960,,true,2,10,36,0.005930,1215,94,0.021468,11459,40
490012941S,Strutton Ground,51.496190,-0.133460,,true,2,10,36,0.000413,11002,43,0.024156,3106,84
490012941W,Strutton Ground,51.496310,-0.133730,,true,2,10,36,0.000149,15547,20,0.024189,3049,84
490012942N,St Saviour's Church,51.509300,-0.245970,,true,2,10,36,0.001120,6105,69,0.023031,6040,68
490012943N,St Saviour's Church,51.573640,-0.028620,,true,2,10,36,0.000387,11363,41,0.022378,8182,57
490012946E,St Stephen's Avenue,51.501730,-0.231450,,true,2,10,36,0.000156,15414,20,0.022548,7625,60
490012946W,St Stephens Avenue,51.501470,-0.231000,,true,2,10,36,0.000164,15225,21,0.021988,9594,50
490012948N,St Stephens Gardens,51.518570,-0.196290,,true,3,9,80,0.000697,8413,57,0.022740,6970,64
490012948S,St Stephens Gardens,51.517980,-0.195940,,true,3,9,80,0.000601,9127,53,0.023004,6110,68
490012949N,St Stephen's Road,51.539020,0.040910,,true,2,10,36,0.000125,16038,17,0.020937,13090,31
490012949S,St Stephen's Road,51.539120,0.040880,,true,2,10,36,0.000199,14481,25,0.020680,13706,28
490012951S1,St Thomas Church,51.488930,0.046090,,true,2,10,36,0.000076,17185,11,0.022056,9357,51
490012951S2,St Thomas Church,51.489330,0.047260,,true,2,10,36,0.000060,17516,9,0.022382,8171,57
490012952N,St Thomas Drive,51.375780,0.076460,,true,2,10,36,0.000156,15399,20,0.018787,16589,13
490012952S,St Thomas Drive,51.374940,0.076230,,true,3,9,80,0.000517,9853,49,0.019216,16165,15
490012953E,St Thomas' Drive,51.605290,-0.380040,,true,2,10,36,0.000172,15052,22,0.019692,15566,18
490012953W,St Thomas' Drive,51.605750,-0.378290,,true,1,11,1,0.000000,18963,1,0.019677,15581,18
490012953W1,St Thomas' Drive,51.606030,-0.377750,,true,2,10,36,0.000211,14204,27,0.019887,15274,20
490012954B,St Thomas' Hospital,51.498490,-0.117260,,true,2,10,36,0.003997,1886,90,0.025314,1261,93
490012954C,St Thomas' Hospital / A & E Department,51.499450,-0.117060,,true,3,9,80,0.000210,14217,27,0.024795,1956,90
490012954Z,St Thomas' Hospital / Evelina London,51.498060,-0.118180,,true,2,10,36,0.000104,16534,15,0.024347,2729,86
490012955E,St Thomas Road,51.634540,-0.122540,,true,2,10,36,0.000289,12822,34,0.022241,8663,55
490012955W,St Thomas Road,51.634140,-0.123100,,true,3,9,80,0.000382,11440,41,0.022522,7697,60
490012957E,Stuart Road,51.458060,-0.053740,,true,2,10,36,0.000083,17055,12,0.020242,14655,23
490012957W,Stuart Road,51.458170,-0.054150,,true,2,10,36,0.000091,16859,13,0.020264,14601,23
490012959W,Stubbers Adventure Centre,51.540900,0.266890,,true,2,10,36,0.001515,4891,75,0.012560,19123,0
490012961N,Lyncroft Gardens,51.554790,-0.192310,,true,2,10,36,0.001188,5854,70,0.022804,6748,65
490012961S,Lyncroft Gardens,51.554680,-0.191850,,true,2,10,36,0.000806,7655,61,0.022532,7669,60
490012962E1,High Lane / Studland Road,51.519140,-0.345970,,true,2,10,36,0.000120,16155,17,0.019613,15674,18
490012962E2,High Lane / Studland Road,51.519310,-0.343230,,true,2,10,36,0.000023,18340,5,0.019250,16124,16
490012962W,High Lane / Studland Road,51.518860,-0.344300,,true,2,10,36,0.000189,14697,24,0.020623,13860,27
490012963N,Studland Road,51.421760,-0.052230,,true,2,10,36,0.000698,8405,57,0.022001,9547,50
490012963S,Studland Road,51.422360,-0.051800,,true,2,10,36,0.001820,4194,79,0.022043,9407,51
490012964S,High Lane,51.519140,-0.347120,,true,2,10,36,0.000221,14019,28,0.020005,15092,21
490012965N,Hollywood Way,51.605420,0.001970,,true,2,10,36,0.000246,13561,30,0.021924,9837,48
490012966N,Studley Road,51.544290,0.032010,,true,2,10,36,0.000137,15805,18,0.021088,12636,34
490012966S2,Studley Road,51.543430,0.032470,,true,2,10,36,0.000190,14669,24,0.021022,12849,32
490012967N,Stumps Hill Lane,51.418210,-0.023420,,true,2,10,36,0.007541,900,95,0.023591,4435,77
490012967S,Stumps Hill Lane,51.418590,-0.023040,,true,2,10,36,0.002271,3398,83,0.023092,5877,69
490012968N,St Ursula's School,51.606210,0.208640,,true,2,10,36,0.001705,4454,77,0.015283,18626,3
490012968S,St Ursula's School,51.607610,0.208260,,true,2,10,36,0.000529,9731,50,0.014861,18746,2
490012969N,West Norwood Fire Station,51.427100,-0.104870,,true,2,10,36,0.030246,269,99,0.025261,1307,93
490012969S,West Norwood Fire Station,51.426860,-0.104810,,true,2,10,36,0.003541,2154,89,0.024746,2022,90
490012970S,St Vincent's Nursing Home,51.595140,-0.419120,,true,2,10,36,0.000074,17214,11,0.017832,17394,9
490012971E,St Vincent's School,51.617550,-0.222970,,true,2,10,36,0.000576,9321,52,0.021936,9788,49
490012971N,St Vincent's School,51.617570,-0.223850,,true,2,10,36,0.000666,8605,56,0.022025,9469,50
490012972S,Forsyth Gardens,51.483640,-0.101320,,true,2,10,36,0.000792,7738,60,0.021631,10912,43
490012974S,St Winifred's Road,51.306800,0.046310,,true,2,10,36,0.000606,9062,53,0.015939,18440,4
490012974W,St Winifred's Road,51.306870,0.045480,,true,2,10,36,0.000808,7638,61,0.016185,18370,4
490012977E,Sudbury Court Drive,51.560960,-0.330350,,true,2,10,36,0.000192,14616,24,0.024073,3268,83
490012977W,Sudbury Court Drive,51.560990,-0.330700,,true,2,10,36,0.000183,14816,23,0.024014,3395,82
490012979N,Sudbury Court Road,51.563640,-0.321010,,true,3,9,80,0.003411,2251,89,0.025332,1238,94
490012979S,Sudbury Court Road,51.564060,-0.320970,,true,3,9,80,0.004958,1505,92,0.025473,1111,94
490012980E,Sudbury Court Sports Club,51.562840,-0.312260,,true,2,10,36,0.001336,5370,73,0.024396,2608,86
490012980W,Sudbury Court Sports Club,51.562820,-0.312920,,true,2,10,36,0.000705,8353,57,0.024281,2880,85
490012981E,Sudbury Golf Club,51.548260,-0.312910,,true,3,9,80,0.000748,8043,59,0.023986,3458,82
490012981W,Sudbury Golf Club,51.548060,-0.312570,,true,3,9,80,0.000602,9107,53,0.023869,3714,81
490012983N,Perrin Road,51.560870,-0.319960,,true,3,9,80,0.002985,2616,87,0.024950,1721,91
490012983S,Perrin Road,51.560210,-0.319210,,true,3,9,80,0.003364,2296,88,0.025082,1513,92
490012984L,Rugby Avenue,51.555440,-0.315950,,true,3,9,80,0.000227,13902,28,0.024256,2917,85
490012985E,Galveston Road,51.456770,-0.203370,,true,2,10,36,0.001213,5767,71,0.020082,14963,21
490012985EG,Upper Richmond Road,51.456510,-0.203350,,true,2,10,36,0.001253,5629,71,0.020155,14850,22
490012985EH,Upper Richmond Road,51.456050,-0.204430,,true,2,10,36,0.000236,13744,29,0.020027,15053,21
490012985W,Galveston Road,51.456630,-0.203260,,true,2,10,36,0.001167,5928,70,0.020311,14511,24
490012986N,Suffolk Road,51.417140,0.116000,,true,2,10,36,0.000918,7038,64,0.022549,7616,60
490012991E1,Summerhill Road,51.588310,-0.084240,,true,2,10,36,0.000204,14346,26,0.021298,12020,37
490012991W,Summerhill Road,51.588500,-0.082860,,true,2,10,36,0.000391,11315,42,0.021344,11875,38
490012992S,Edison Primary School,51.479270,-0.382440,,true,4,8,93,0.001931,3990,80,0.023096,5866,69
490012992W,Edison Primary School,51.480120,-0.382290,,true,4,8,93,0.001260,5599,71,0.022583,7511,61
490012994W,Summers Lane,51.611590,-0.162770,,true,2,10,36,0.000089,16922,12,0.025921,745,96
490012995E2,Short Way,51.610660,-0.162970,,true,2,10,36,0.000141,15689,19,0.024674,2130,89
490012995W2,Short Way,51.610900,-0.162460,,true,2,10,36,0.001636,4604,77,0.025929,738,96
490012996E2,Woodgrange Avenue,51.607580,-0.170020,,true,2,10,36,0.000045,17871,7,0.023979,3471,82
490012997S,Summerstown,51.433410,-0.184460,,true,2,10,36,0.001433,5101,74,0.019873,15299,20
490012998N,Thirlmere House,51.459620,-0.333210,,true,2,10,36,0.000029,18205,6,0.019549,15755,17
490012999S,Thirlmere House,51.459920,-0.333230,,true,2,10,36,0.000009,18607,4,0.019426,15927,17
490013000W,Summit Close,51.606020,-0.276920,,true,2,10,36,0.000012,18560,4,0.022063,9335,51
490013002E,Sumner Road,51.381270,-0.113450,,true,2,10,36,0.000931,6969,64,0.023853,3751,80
490013002W,Sumner Road,51.381180,-0.113590,,true,2,10,36,0.000716,8255,58,0.023385,4979,74
490013003N,Sunbeam Road,51.526200,-0.259910,,true,2,10,36,0.000080,17114,11,0.021481,11410,40
490013003S,Sunbeam Road,51.526590,-0.259650,,true,2,10,36,0.001486,4969,75,0.022178,8920,53
490013007W,Sunbury Lane,51.476670,-0.174630,,true,2,10,36,0.000368,11618,40,0.020788,13484,29
490013008N,Hamilton Road,51.432610,-0.418340,,true,2,10,36,0.001076,6303,68,0.020673,13723,28
490013010E,Sunbury Way,51.431040,-0.401290,,true,2,10,36,0.000613,9018,54,0.020263,14603,23
490013010Z,Sunbury Way,51.430810,-0.401670,,true,2,10,36,0.000524,9797,50,0.020015,15072,21
490013011E,Southern Avenue,51.402710,-0.076130,,true,2,10,36,0.000383,11423,41,0.022696,7138,63
490013012S,Sundorne Road,51.485100,0.030590,,true,2,10,36,0.000169,15120,22,0.024110,3188,83
490013014E1,Shooters Hill Road / Kidbrooke Park Road,51.474670,0.023040,,true,4,8,93,0.009634,630,97,0.025196,1392,93
490013014W2,Shooters Hill Road / Kidbrooke Park Road,51.474380,0.022700,,true,6,6,99,0.077371,92,100,0.025778,855,96
490013015U,Sunningdale Avenue,51.536050,0.081810,,true,3,9,80,0.010898,546,97,0.023607,4386,77
490013016E,Haslemere Avenue,51.408160,-0.181290,,true,2,10,36,0.000123,16102,17,0.020042,15024,21
490013017N,Main Road / Sunningvale Avenue,51.322130,0.027250,,true,3,9,80,0.005751,1255,94,0.017908,17343,9
490013017S,Main Road / Sunningvale Avenue,51.322040,0.027730,,true,3,9,80,0.001251,5636,71,0.017510,17611,8
490013018N,Sunnycroft Road,51.525760,-0.365110,,true,2,10,36,0.000038,18012,7,0.023652,4289,78
490013019N,Sunnydene Avenue,51.612800,0.004620,,true,2,10,36,0.000015,18499,4,0.020856,13295,30
490013019S,Sunnydene Avenue,51.613620,0.005830,,true,2,10,36,0.000032,18134,6,0.021101,12603,34
490013020N,Sunnydene Road,51.333130,-0.111160,,true,2,10,36,0.000051,17721,8,0.019511,15810,17
490013020S,Sunnydene Road,51.333360,-0.111210,,true,2,10,36,0.000051,17726,8,0.019876,15291,20
490013023N,Sunnyside Road,51.570530,-0.127950,,true,3,9,80,0.001032,6482,67,0.021338,11898,38
490013024N,Sunnyside Road / Albert Road,51.557960,0.082450,,true,2,10,36,0.000244,13591,30,0.022021,9487,50
490013025N,Sunnyside Road / Eton Road,51.551870,0.085420,,true,2,10,36,0.000145,15619,19,0.021554,11158,41
490013025S,Sunnyside Road / Eton Road,51.551910,0.085650,,true,2,10,36,0.000378,11486,41,0.022715,7063,63
490013026E,Sunray Avenue,51.457450,-0.090870,,true,2,10,36,0.000216,14109,27,0.020269,14591,23
490013026W,Casino Avenue,51.457380,-0.091140,,true,2,10,36,0.000093,16816,13,0.020225,14692,23
490013027N,Deepdene Road,51.461920,-0.091650,,true,2,10,36,0.000204,14356,26,0.020571,14000,26
490013027S,Deepdene Road,51.461580,-0.091710,,true,3,9,80,0.000371,11577,40,0.020503,14145,26
490013030E,Maple Road,51.399000,-0.303260,,true,2,10,36,0.000001,18833,3,0.023245,5386,72
490013030S,Maple Road,51.398740,-0.303320,,true,2,10,36,0.000170,15088,22,0.023184,5596,71
490013032N,Surbiton Health Centre,51.390590,-0.298220,,true,2,10,36,0.000292,12765,34,0.022743,6946,64
490013032S,Surbiton Health Centre,51.390780,-0.298070,,true,2,10,36,0.000332,12142,37,0.023211,5497,71
490013033N,Broomfield Road,51.384520,-0.293190,,true,2,10,36,0.000046,17847,8,0.021555,11147,41
490013033S,Broomfield Road,51.384640,-0.293110,,true,2,10,36,0.000154,15436,20,0.022291,8506,55
490013034S,Surbiton Crescent,51.400600,-0.303970,,true,3,9,80,0.004036,1864,91,0.024876,1836,90
490013035N,Surbiton Road / Penrhyn Road,51.401240,-0.304020,,true,4,8,93,0.004854,1539,92,0.024954,1714,91
490013036G,Surbiton Sainsbury's,51.391600,-0.307730,,true,3,9,80,0.003155,2459,88,0.022678,7209,62
490013036H,Surbiton Sainsbury's,51.391600,-0.308650,,true,3,9,80,0.007629,889,96,0.022439,7970,58
490013037E,Surbiton Road / Milestone House,51.402870,-0.306510,,true,2,10,36,0.000069,17332,10,0.024273,2894,85
490013037W,Surbiton Road / Milestone House,51.403000,-0.306930,,true,2,10,36,0.002109,3687,81,0.025570,1016,95
490013038N,South Terrace,51.393910,-0.298820,,true,4,8,93,0.001220,5744,71,0.023259,5338,72
490013038S,South Terrace / Surbiton Library,51.392640,-0.298500,,true,3,9,80,0.006061,1184,94,0.023750,4033,79
490013039N,Surrey Canal Road,51.483660,-0.041780,,true,2,10,36,0.000181,14863,23,0.021304,11996,37
490013040F,Surrey Quays Leisure Park,51.495210,-0.045550,,true,4,8,93,0.000600,9129,53,0.020345,14451,24
490013040G,Surrey Quays Leisure Park,51.495610,-0.045800,,true,3,9,80,0.000733,8146,58,0.020653,13784,28
490013041T,Surrey Quays Road,51.496900,-0.052960,,true,3,9,80,0.000468,10369,47,0.020715,13631,28
490013042H,Surrey Quays Shopping Centre,51.493950,-0.046610,,true,2,10,36,0.000000,18950,2,0.019998,15106,21
490013042J,Surrey Quays Shopping Centre,51.494010,-0.046260,,true,5,7,98,0.000813,7604,61,0.020725,13613,29
490013042K,Surrey Quays Shopping Centre,51.494000,-0.045870,,true,2,10,36,0.000056,17602,9,0.020653,13785,28
490013043E,Surrey Road,51.456370,-0.050500,,true,2,10,36,0.000105,16521,15,0.020367,14418,24
490013043W,Surrey Road,51.456440,-0.050920,,true,2,10,36,0.000161,15266,21,0.020576,13982,27
490013044C,Burntwood Lane,51.443310,-0.167590,,true,3,9,80,0.002630,2942,85,0.020325,14493,24
490013044D,Burntwood Lane,51.444380,-0.168450,,true,2,10,36,0.000239,13700,29,0.019527,15786,17
490013044E,Bellevue Road / Trinity Road,51.444000,-0.167760,,true,3,9,80,0.000728,8172,58,0.019865,15310,20
490013044G,Trinity Road,51.443540,-0.168700,,true,2,10,36,0.000282,12932,33,0.019950,15164,20
490013045N,Susan Close,51.585070,0.163170,,true,2,10,36,0.000065,17409,10,0.016266,18334,4
490013045S,Susan Close,51.584710,0.163500,,true,2,10,36,0.000064,17435,10,0.016053,18411,4
490013046E,Praed Street,51.518660,-0.170290,,false,,,,,,,,,
490013046M,Edgware Road / Praed Street,51.518890,-0.168420,,true,3,9,80,0.005953,1210,94,0.024194,3041,84
490013046N,Sussex Gardens,51.518430,-0.167730,,true,3,9,80,0.005953,1210,94,0.024194,3041,84
490013046T,Sussex Gardens,51.518360,-0.167950,,true,2,10,36,0.001864,4107,79,0.023700,4158,78
490013047Y,Sussex Crescent,51.551120,-0.369940,,true,2,10,36,0.000014,18517,4,0.024688,2111,89
490013047Z,Sussex Crescent,51.551260,-0.371190,,true,2,10,36,0.000018,18422,5,0.025154,1439,93
490013049E,Sussex Ring,51.615210,-0.190960,,true,2,10,36,0.000232,13819,29,0.024238,2958,85
490013049S,Sussex Ring,51.615350,-0.190280,,true,2,10,36,0.000294,12739,34,0.021400,11695,39
